lang_pair,source_lang,target_lang,n_rows_total,n_shards,data_mean,data_p05,data_p10,data_p50,data_quantile,T_raw,T_clipped,data_sanity_cap,T_keep_cap,T,eff_cap,kept_fraction_est
afr_Latn-slk_Latn,afr_Latn,slk_Latn,1508681,1,0.6587939262390137,0.0,0.1000000014901161,0.800000011920929,p10,0.1000000014901161,0.1000000014901161,0.800000011920929,,0.1000000014901161,0.95,0.9
afr_Latn-tam_Taml,afr_Latn,tam_Taml,432333,1,0.6613093018531799,0.0,0.1500000059604644,0.800000011920929,p10,0.1500000059604644,0.1500000059604644,0.800000011920929,,0.1500000059604644,0.95,0.9
afr_Latn-vec_Latn,afr_Latn,vec_Latn,88083,1,0.1922986358404159,0.0,0.0,0.0,p10,0.0,0.05,0.0,,0.05,0.95,0.4479166655025134
als_Latn-hrv_Latn,als_Latn,hrv_Latn,71399,1,0.7390914559364319,0.3549999892711639,0.4600000083446502,0.7875000238418579,p10,0.4600000083446502,0.4600000083446502,0.7875000238418579,,0.4600000083446502,0.95,0.9
als_Latn-vie_Latn,als_Latn,vie_Latn,2254919,1,0.726966381072998,0.2498653829097747,0.3501250445842743,0.8021425604820251,p10,0.3501250445842743,0.3501250445842743,0.8021425604820251,,0.3501250445842743,0.95,0.9
amh_Ethi-cmn_Hani,amh_Ethi,cmn_Hani,162428,1,0.6993683576583862,0.4600000083446502,0.5274999737739563,0.7149999737739563,p10,0.5274999737739563,0.5274999737739563,0.7149999737739563,,0.5274999737739563,0.95,0.9
amh_Ethi-fuv_Latn,amh_Ethi,fuv_Latn,96645,1,0.2872425019741058,0.1657772660255432,0.1918811440467834,0.2828411161899566,p10,0.1918811440467834,0.1918811440467834,0.2828411161899566,,0.1918811440467834,0.95,0.9
amh_Ethi-kan_Knda,amh_Ethi,kan_Knda,75624,1,0.7219069004058838,0.0024074285756796,0.0095382882282137,0.9848443269729614,p10,0.0095382882282137,0.05,0.9848443269729614,,0.05,0.95,0.883116774716895
amh_Ethi-lug_Latn,amh_Ethi,lug_Latn,135963,1,0.352922648191452,0.0353622436523437,0.0616907253861427,0.3083416819572449,p10,0.0616907253861427,0.0616907253861427,0.3083416819572449,,0.0616907253861427,0.95,0.9
amh_Ethi-npi_Deva,amh_Ethi,npi_Deva,61382,1,0.7138450741767883,0.2509127855300903,0.36939537525177,0.7794798612594604,p10,0.36939537525177,0.36939537525177,0.7794798612594604,,0.36939537525177,0.95,0.9
amh_Ethi-som_Latn,amh_Ethi,som_Latn,559652,1,0.5688585042953491,0.0066928509622812,0.0298246126621961,0.6526210308074951,p10,0.0298246126621961,0.05,0.6526210308074951,,0.05,0.95,0.880254754085622
amh_Ethi-tir_Ethi,amh_Ethi,tir_Ethi,241750,1,0.6731405854225159,0.3300000131130218,0.4149999916553497,0.7174999713897705,p10,0.4149999916553497,0.4149999916553497,0.7174999713897705,,0.4149999916553497,0.95,0.9
apc_Arab-ben_Beng,apc_Arab,ben_Beng,83490,1,0.0771627053618431,0.0335149951279163,0.0362200550734996,0.0556779876351356,p10,0.0362200550734996,0.05,0.0556779876351356,,0.05,0.95,0.6058963090019963
apc_Arab-hrv_Latn,apc_Arab,hrv_Latn,432400,1,0.5758257508277893,0.1000000014901161,0.1500000059604644,0.550000011920929,p10,0.1500000059604644,0.1500000059604644,0.550000011920929,,0.1500000059604644,0.95,0.9
apc_Arab-slk_Latn,apc_Arab,slk_Latn,150241,1,0.5959329009056091,0.1000000014901161,0.2000000029802322,0.6000000238418579,p10,0.2000000029802322,0.2000000029802322,0.6000000238418579,,0.2000000029802322,0.95,0.9
ara_Arab-arz_Arab,ara_Arab,arz_Arab,58092,1,0.5841449499130249,0.2599999904632568,0.324999988079071,0.5950000286102295,p10,0.324999988079071,0.324999988079071,0.5950000286102295,,0.324999988079071,0.95,0.9
ara_Arab-cym_Latn,ara_Arab,cym_Latn,635388,1,0.601150631904602,0.25,0.3300000131130218,0.612500011920929,p10,0.3300000131130218,0.3300000131130218,0.612500011920929,,0.3300000131130218,0.95,0.9
ara_Arab-ful_Latn,ara_Arab,ful_Latn,115160,1,0.2005601525306701,0.0,0.0,0.1500000059604644,p10,0.0,0.05,0.1500000059604644,,0.05,0.95,0.7500000022351739
ara_Arab-ilo_Latn,ara_Arab,ilo_Latn,145308,1,0.3102597594261169,0.0,0.0,0.1800000071525573,p10,0.0,0.05,0.1800000071525573,,0.05,0.95,0.6805555583150297
ara_Arab-kmr_Latn,ara_Arab,kmr_Latn,462159,1,0.4216427803039551,0.0399999991059303,0.1000000014901161,0.4025000035762787,p10,0.1000000014901161,0.1000000014901161,0.4025000035762787,,0.1000000014901161,0.95,0.9
ara_Arab-mlg_Latn,ara_Arab,mlg_Latn,166009,1,0.3728123009204864,0.0,0.0,0.25,p10,0.0,0.05,0.25,,0.05,0.95,0.7
ara_Arab-oci_Latn,ara_Arab,oci_Latn,199607,1,0.3213113248348236,0.0,0.0,0.1000000014901161,p10,0.0,0.05,0.1000000014901161,,0.05,0.95,0.6250000018626451
ara_Arab-sin_Sinh,ara_Arab,sin_Sinh,3174424,1,0.6761363744735718,0.270000010728836,0.3600000143051147,0.7225000262260437,p10,0.3600000143051147,0.3600000143051147,0.7225000262260437,,0.3600000143051147,0.95,0.9
ara_Arab-tam_Taml,ara_Arab,tam_Taml,2703383,1,0.5362311005592346,0.209999993443489,0.2649999856948852,0.5249999761581421,p10,0.2649999856948852,0.2649999856948852,0.5249999761581421,,0.2649999856948852,0.95,0.9
ara_Arab-vec_Latn,ara_Arab,vec_Latn,538780,1,0.3206662833690643,0.0,0.0,0.1000000014901161,p10,0.0,0.05,0.1000000014901161,,0.05,0.95,0.6250000018626451
arb_Arab-bel_Cyrl,arb_Arab,bel_Cyrl,307592,1,0.769798219203949,0.3000000119209289,0.4000000059604645,0.8500000238418579,p10,0.4000000059604645,0.4000000059604645,0.8500000238418579,,0.4000000059604645,0.95,0.9
arb_Arab-est_Latn,arb_Arab,est_Latn,1015475,1,0.7287353873252869,0.1659532487392425,0.2533680498600006,0.8545612692832947,p10,0.2533680498600006,0.2533680498600006,0.8545612692832947,,0.2533680498600006,0.95,0.9
arb_Arab-hye_Armn,arb_Arab,hye_Armn,204048,1,0.6137537360191345,0.1000000014901161,0.2000000029802322,0.6499999761581421,p10,0.2000000029802322,0.2000000029802322,0.6499999761581421,,0.2000000029802322,0.95,0.9
arb_Arab-kor_Zyyy,arb_Arab,kor_Zyyy,696427,1,0.7097532153129578,0.3725000023841858,0.457500010728836,0.7462499737739563,p10,0.457500010728836,0.457500010728836,0.7462499737739563,,0.457500010728836,0.95,0.9
arb_Arab-nob_Latn,arb_Arab,nob_Latn,6915037,1,0.79047030210495,0.4975000023841858,0.5774999856948853,0.8299999833106995,p10,0.5774999856948853,0.5774999856948853,0.8299999833106995,,0.5774999856948853,0.95,0.9
arb_Arab-spa_Latn,arb_Arab,spa_Latn,44189576,1,0.8295126557350159,0.5824999809265137,0.6675000190734863,0.8656250238418579,p10,0.6675000190734863,0.6675000190734863,0.8656250238418579,,0.6675000190734863,0.95,0.9
arb_Arab-tur_Latn,arb_Arab,tur_Latn,16107087,1,0.6600701212882996,0.3149999976158142,0.3975000083446502,0.6974999904632568,p10,0.3975000083446502,0.3975000083446502,0.6974999904632568,,0.3975000083446502,0.95,0.9
arg_Latn-ben_Beng,arg_Latn,ben_Beng,61183,1,0.6003559231758118,0.1949999928474426,0.270000010728836,0.6274999976158142,p10,0.270000010728836,0.270000010728836,0.6274999976158142,,0.270000010728836,0.95,0.9
arg_Latn-rus_Cyrl,arg_Latn,rus_Cyrl,123124,1,0.57161945104599,0.1650000065565109,0.2399999946355819,0.5899999737739563,p10,0.2399999946355819,0.2399999946355819,0.5899999737739563,,0.2399999946355819,0.95,0.9
arq_Arab-hrv_Latn,arq_Arab,hrv_Latn,70308,1,0.5429889559745789,0.0,0.1000000014901161,0.5,p10,0.1000000014901161,0.1000000014901161,0.5,,0.1000000014901161,0.95,0.9
ars_Arab-ben_Beng,ars_Arab,ben_Beng,154865,1,0.0758736655116081,0.0340399295091629,0.0373599268496036,0.0565297491848468,p10,0.0373599268496036,0.05,0.0565297491848468,,0.05,0.95,0.6262070634980965
ars_Arab-heb_Hebr,ars_Arab,heb_Hebr,893687,1,0.7014403343200684,0.2000000029802322,0.3000000119209289,0.800000011920929,p10,0.3000000119209289,0.3000000119209289,0.800000011920929,,0.3000000119209289,0.95,0.9
ars_Arab-nor_Latn,ars_Arab,nor_Latn,180091,1,0.709571361541748,0.3199999928474426,0.4149999916553497,0.7574999928474426,p10,0.4149999916553497,0.4149999916553497,0.7574999928474426,,0.4149999916553497,0.95,0.9
ars_Arab-urd_Arab,ars_Arab,urd_Arab,139193,1,0.4724346995353699,0.1089849695563316,0.1334389895200729,0.3967199623584747,p10,0.1334389895200729,0.1334389895200729,0.3967199623584747,,0.1334389895200729,0.95,0.9
ary_Arab-eng_Latn,ary_Arab,eng_Latn,3709288,1,0.759016215801239,0.2000000029802322,0.3000000119209289,0.8999999761581421,p10,0.3000000119209289,0.3000000119209289,0.8999999761581421,,0.3000000119209289,0.95,0.9
ary_Arab-kor_Zyyy,ary_Arab,kor_Zyyy,75798,1,0.6821009516716003,0.3400000035762787,0.4199999868869781,0.7137500047683716,p10,0.4199999868869781,0.4199999868869781,0.7137500047683716,,0.4199999868869781,0.95,0.9
ary_Arab-slk_Latn,ary_Arab,slk_Latn,351207,1,0.7959829568862915,0.2472596615552902,0.3779997825622558,0.9165090322494508,p10,0.3779997825622558,0.3779997825622558,0.9165090322494508,,0.3779997825622558,0.95,0.9
ary_Arab-zho_Hant,ary_Arab,zho_Hant,174469,1,0.6959328055381775,0.0840620920062065,0.1845717847347252,0.815232515335083,p10,0.1845717847347252,0.1845717847347252,0.815232515335083,,0.1845717847347252,0.95,0.9
arz_Arab-eus_Latn,arz_Arab,eus_Latn,105088,1,0.5850703120231628,0.0052433595992624,0.0240012090653181,0.6638142466545105,p10,0.0240012090653181,0.05,0.6638142466545105,,0.05,0.95,0.8800353612727072
arz_Arab-lvs_Latn,arz_Arab,lvs_Latn,67293,1,0.5711838006973267,0.000660780002363,0.0014103584690019,0.8970786333084106,p10,0.0014103584690019,0.05,0.8970786333084106,,0.05,0.95,0.7393099055960237
arz_Arab-sqi_Latn,arz_Arab,sqi_Latn,64992,1,0.5446289777755737,0.1850000023841858,0.2549999952316284,0.5450000166893005,p10,0.2549999952316284,0.2549999952316284,0.5450000166893005,,0.2549999952316284,0.95,0.9
asm_Beng-ben_Beng,asm_Beng,ben_Beng,980470,1,0.310701459646225,0.0461395829916,0.0621906891465187,0.2401983141899109,p10,0.0621906891465187,0.0621906891465187,0.2401983141899109,,0.0621906891465187,0.95,0.9
asm_Beng-heb_Hebr,asm_Beng,heb_Hebr,76676,1,0.2595758736133575,0.0,0.0,0.1000000014901161,p10,0.0,0.05,0.1000000014901161,,0.05,0.95,0.6250000018626451
asm_Beng-nds_Latn,asm_Beng,nds_Latn,32783,1,0.389562577009201,0.0,0.0,0.2000000029802322,p10,0.0,0.05,0.2000000029802322,,0.05,0.95,0.8250000011175871
asm_Beng-sqi_Latn,asm_Beng,sqi_Latn,52084,1,0.2799141705036163,0.0,0.0,0.1000000014901161,p10,0.0,0.05,0.1000000014901161,,0.05,0.95,0.6250000018626451
ast_Latn-bos_Latn,ast_Latn,bos_Latn,70052,1,0.2457895427942276,0.0,0.0,0.0,p10,0.0,0.05,0.0,,0.05,0.95,0.4687500004656613
ast_Latn-fas_Arab,ast_Latn,fas_Arab,422570,1,0.1900517493486404,0.0,0.0,0.0,p10,0.0,0.05,0.0,,0.05,0.95,0.4166666699780357
ast_Latn-ita_Latn,ast_Latn,ita_Latn,1433341,1,0.5038350224494934,0.0003699451917782,0.0007554056355729,0.4796951711177826,p10,0.0007554056355729,0.05,0.4796951711177826,,0.05,0.95,0.7261048784132467
ast_Latn-mkd_Cyrl,ast_Latn,mkd_Cyrl,370360,1,0.3921451866626739,0.032519444823265,0.0429969020187854,0.2003787904977798,p10,0.0429969020187854,0.05,0.2003787904977798,,0.05,0.95,0.8687802113670544
ast_Latn-slv_Latn,ast_Latn,slv_Latn,319708,1,0.3707973659038543,0.0,0.0,0.1000000014901161,p10,0.0,0.05,0.1000000014901161,,0.05,0.95,0.6250000018626451
ast_Latn-und_Kana,ast_Latn,und_Kana,68066,1,0.1146725192666053,0.0,0.0,0.0,p10,0.0,0.05,0.0,,0.05,0.95,0.24250000000000005
awa_Deva-ory_Orya,awa_Deva,ory_Orya,118554,1,0.3712338507175445,0.050000000745058,0.1000000014901161,0.3000000119209289,p10,0.1000000014901161,0.1000000014901161,0.3000000119209289,,0.1000000014901161,0.95,0.9
azb_Arab-eng_Latn,azb_Arab,eng_Latn,2523933,1,0.351460725069046,0.050000000745058,0.050000000745058,0.2800000011920929,p10,0.050000000745058,0.050000000745058,0.2800000011920929,,0.050000000745058,0.95,0.95
aze_Latn-epo_Latn,aze_Latn,epo_Latn,98940,1,0.5335667729377747,0.1550000011920929,0.2199999988079071,0.5425000190734863,p10,0.2199999988079071,0.2199999988079071,0.5425000190734863,,0.2199999988079071,0.95,0.9
aze_Latn-isl_Latn,aze_Latn,isl_Latn,141221,1,0.4949579834938049,0.1199999973177909,0.1850000023841858,0.4850000143051147,p10,0.1850000023841858,0.1850000023841858,0.4850000143051147,,0.1850000023841858,0.95,0.9
aze_Latn-mon_Cyrl,aze_Latn,mon_Cyrl,54748,1,0.2704980969429016,0.0,0.0,0.0,p10,0.0,0.05,0.0,,0.05,0.95,0.4722222214863624
aze_Latn-sun_Latn,aze_Latn,sun_Latn,61366,1,0.5431545972824097,0.1949999928474426,0.2549999952316284,0.5450000166893005,p10,0.2549999952316284,0.2549999952316284,0.5450000166893005,,0.2549999952316284,0.95,0.9
azj_Latn-als_Latn,azj_Latn,als_Latn,388084,1,0.7793587446212769,0.4000000059604645,0.449999988079071,0.8500000238418579,p10,0.449999988079071,0.449999988079071,0.8500000238418579,,0.449999988079071,0.95,0.9
azj_Latn-eus_Latn,azj_Latn,eus_Latn,160166,1,0.7502135634422302,0.1199999973177909,0.4000000059604645,0.800000011920929,p10,0.4000000059604645,0.4000000059604645,0.800000011920929,,0.4000000059604645,0.95,0.9
azj_Latn-isl_Latn,azj_Latn,isl_Latn,348718,1,0.7691958546638489,0.3175673484802246,0.4356614053249359,0.8445799946784973,p10,0.4356614053249359,0.4356614053249359,0.8445799946784973,,0.4356614053249359,0.95,0.9
azj_Latn-mya_Mymr,azj_Latn,mya_Mymr,73813,1,0.4885399341583252,0.0009872072841972,0.0022022491320967,0.4458052515983581,p10,0.0022022491320967,0.05,0.4458052515983581,,0.05,0.95,0.7305173543667498
azj_Latn-srp_Cyrl,azj_Latn,srp_Cyrl,468028,1,0.8055815696716309,0.3268083333969116,0.4515280425548553,0.9002962708473206,p10,0.4515280425548553,0.4515280425548553,0.9002962708473206,,0.4515280425548553,0.95,0.9
azj_Latn-xho_Latn,azj_Latn,xho_Latn,89511,1,0.6946641206741333,0.1878066062927246,0.3118403255939483,0.768824577331543,p10,0.3118403255939483,0.3118403255939483,0.768824577331543,,0.3118403255939483,0.95,0.9
bak_Cyrl-ind_Latn,bak_Cyrl,ind_Latn,67847,1,0.5485396385192871,0.0014746525557711,0.0033616223372519,0.7071736454963684,p10,0.0033616223372519,0.05,0.7071736454963684,,0.05,0.95,0.7418829835235414
bak_Cyrl-tur_Latn,bak_Cyrl,tur_Latn,208483,1,0.6645087599754333,0.0052433595992624,0.0245296843349933,0.870848536491394,p10,0.0245296843349933,0.05,0.870848536491394,,0.05,0.95,0.8857599896884684
bar_Latn-fra_Latn,bar_Latn,fra_Latn,199603,1,0.6376877427101135,0.2450000047683715,0.324999988079071,0.6812499761581421,p10,0.324999988079071,0.324999988079071,0.6812499761581421,,0.324999988079071,0.95,0.9
bel_Cyrl-ben_Beng,bel_Cyrl,ben_Beng,752291,1,0.4876910448074341,0.0,0.0,0.4000000059604645,p10,0.0,0.05,0.4000000059604645,,0.05,0.95,0.8500000019868214
bel_Cyrl-eus_Latn,bel_Cyrl,eus_Latn,329985,1,0.7145150303840637,0.0043896469287574,0.0154924960806965,0.991460382938385,p10,0.0154924960806965,0.05,0.991460382938385,,0.05,0.95,0.8820174246818183
bel_Cyrl-hun_Latn,bel_Cyrl,hun_Latn,1390061,1,0.6056944727897644,0.0015418729744851,0.0036744207609444,0.9301688075065612,p10,0.0036744207609444,0.05,0.9301688075065612,,0.05,0.95,0.7468121495628306
bel_Cyrl-kmr_Latn,bel_Cyrl,kmr_Latn,64335,1,0.4754312932491302,0.2049999982118606,0.2599999904632568,0.457500010728836,p10,0.2599999904632568,0.2599999904632568,0.457500010728836,,0.2599999904632568,0.95,0.9
bel_Cyrl-mon_Cyrl,bel_Cyrl,mon_Cyrl,101808,1,0.5364909172058105,0.209999993443489,0.270000010728836,0.5274999737739563,p10,0.270000010728836,0.270000010728836,0.5274999737739563,,0.270000010728836,0.95,0.9
bel_Cyrl-pol_Latn,bel_Cyrl,pol_Latn,3408136,1,0.2418530881404876,0.0,0.0,0.050000000745058,p10,0.0,0.05,0.050000000745058,,0.05,0.95,0.5000000037252899
bel_Cyrl-swa_Latn,bel_Cyrl,swa_Latn,413230,1,0.5262168049812317,0.1949999928474426,0.2549999952316284,0.5174999833106995,p10,0.2549999952316284,0.2549999952316284,0.5174999833106995,,0.2549999952316284,0.95,0.9
bel_Cyrl-yor_Latn,bel_Cyrl,yor_Latn,100494,1,0.5679807662963867,0.0672822147607803,0.1161148250102996,0.6136640906333923,p10,0.1161148250102996,0.1161148250102996,0.6136640906333923,,0.1161148250102996,0.95,0.9
bem_Latn-zul_Latn,bem_Latn,zul_Latn,123013,1,0.4925047159194946,0.0906281173229217,0.1225232109427452,0.4556829929351806,p10,0.1225232109427452,0.1225232109427452,0.4556829929351806,,0.1225232109427452,0.95,0.9
ben_Beng-ekk_Latn,ben_Beng,ekk_Latn,2568113,1,0.4920289814472198,0.0949999988079071,0.1599999964237213,0.4875000119209289,p10,0.1599999964237213,0.1599999964237213,0.4875000119209289,,0.1599999964237213,0.95,0.9
ben_Beng-hat_Latn,ben_Beng,hat_Latn,205239,1,0.6877093315124512,0.1847675144672393,0.2646783292293548,0.7739006280899048,p10,0.2646783292293548,0.2646783292293548,0.7739006280899048,,0.2646783292293548,0.95,0.9
ben_Beng-kab_Latn,ben_Beng,kab_Latn,47662,1,0.5822159647941589,0.2349999994039535,0.3050000071525574,0.5899999737739563,p10,0.3050000071525574,0.3050000071525574,0.5899999737739563,,0.3050000071525574,0.95,0.9
ben_Beng-lim_Latn,ben_Beng,lim_Latn,87856,1,0.3849944174289703,0.0,0.0,0.3000000119209289,p10,0.0,0.05,0.3000000119209289,,0.05,0.95,0.8250000011175871
ben_Beng-nds_Latn,ben_Beng,nds_Latn,82917,1,0.5615502595901489,0.2049999982118606,0.2649999856948852,0.5649999976158142,p10,0.2649999856948852,0.2649999856948852,0.5649999976158142,,0.2649999856948852,0.95,0.9
ben_Beng-pus_Arab,ben_Beng,pus_Arab,138070,1,0.619590699672699,0.2800000011920929,0.3549999892711639,0.637499988079071,p10,0.3549999892711639,0.3549999892711639,0.637499988079071,,0.3549999892711639,0.95,0.9
ben_Beng-swa_Latn,ben_Beng,swa_Latn,748822,1,0.5390185713768005,0.1700000017881393,0.2399999946355819,0.5400000214576721,p10,0.2399999946355819,0.2399999946355819,0.5400000214576721,,0.2399999946355819,0.95,0.9
ben_Beng-vie_Latn,ben_Beng,vie_Latn,8553093,1,0.6812080144882202,0.2949999868869781,0.3849999904632568,0.71875,p10,0.3849999904632568,0.3849999904632568,0.71875,,0.3849999904632568,0.95,0.9
bho_Deva-mar_Deva,bho_Deva,mar_Deva,210664,1,0.6100876927375793,0.2020230442285537,0.2496910989284515,0.6212345957756042,p10,0.2496910989284515,0.2496910989284515,0.6212345957756042,,0.2496910989284515,0.95,0.9
bos_Latn-als_Latn,bos_Latn,als_Latn,1101371,1,0.7191020250320435,0.25,0.3499999940395355,0.800000011920929,p10,0.3499999940395355,0.3499999940395355,0.800000011920929,,0.3499999940395355,0.95,0.9
bos_Latn-fra_Latn,bos_Latn,fra_Latn,9589865,1,0.6872175335884094,0.3549999892711639,0.4350000023841858,0.7200000286102295,p10,0.4350000023841858,0.4350000023841858,0.7200000286102295,,0.4350000023841858,0.95,0.9
bos_Latn-kab_Latn,bos_Latn,kab_Latn,70264,1,0.2741490602493286,0.0,0.0,0.2000000029802322,p10,0.0,0.05,0.2000000029802322,,0.05,0.95,0.7500000022351739
bos_Latn-mar_Deva,bos_Latn,mar_Deva,100254,1,0.2474988400936126,0.0,0.0,0.0,p10,0.0,0.05,0.0,,0.05,0.95,0.4642857136775036
bos_Latn-ron_Latn,bos_Latn,ron_Latn,11556208,1,0.674433171749115,0.324999988079071,0.4074999988079071,0.7087500095367432,p10,0.4074999988079071,0.4074999988079071,0.7087500095367432,,0.4074999988079071,0.95,0.9
bos_Latn-tur_Latn,bos_Latn,tur_Latn,10275669,1,0.5849167108535767,0.209999993443489,0.2899999916553497,0.612500011920929,p10,0.2899999916553497,0.2899999916553497,0.612500011920929,,0.2899999916553497,0.95,0.9
bre_Latn-ekk_Latn,bre_Latn,ekk_Latn,87383,1,0.1380868107080459,0.0,0.0,0.050000000745058,p10,0.0,0.05,0.050000000745058,,0.05,0.95,0.5000000037252899
bre_Latn-hrv_Latn,bre_Latn,hrv_Latn,345809,1,0.13460673391819,0.0,0.0,0.0,p10,0.0,0.05,0.0,,0.05,0.95,0.37500000186264515
bre_Latn-mai_Deva,bre_Latn,mai_Deva,28911,1,0.4196274578571319,0.0,0.0,0.25,p10,0.0,0.05,0.25,,0.05,0.95,0.7500000022351739
bre_Latn-ron_Latn,bre_Latn,ron_Latn,352869,1,0.4564745426177978,0.1199999973177909,0.1850000023841858,0.4474999904632568,p10,0.1850000023841858,0.1850000023841858,0.4474999904632568,,0.1850000023841858,0.95,0.9
bre_Latn-ukr_Cyrl,bre_Latn,ukr_Cyrl,289877,1,0.4638642072677612,0.1150000020861625,0.1850000023841858,0.4600000083446502,p10,0.1850000023841858,0.1850000023841858,0.4600000083446502,,0.1850000023841858,0.95,0.9
bul_Cyrl-ben_Beng,bul_Cyrl,ben_Beng,5298743,1,0.6116784811019897,0.25,0.3100000023841858,0.6274999976158142,p10,0.3100000023841858,0.3100000023841858,0.6274999976158142,,0.3100000023841858,0.95,0.9
bul_Cyrl-est_Latn,bul_Cyrl,est_Latn,5242009,1,0.5647643804550171,0.2049999982118606,0.2750000059604645,0.574999988079071,p10,0.2750000059604645,0.2750000059604645,0.574999988079071,,0.2750000059604645,0.95,0.9
bul_Cyrl-hat_Latn,bul_Cyrl,hat_Latn,464194,1,0.7104959487915039,0.2182247787714004,0.3098584413528442,0.7926782965660095,p10,0.3098584413528442,0.3098584413528442,0.7926782965660095,,0.3098584413528442,0.95,0.9
bul_Cyrl-jpn_Jpan,bul_Cyrl,jpn_Jpan,10391928,1,0.6989285945892334,0.4250000119209289,0.4925000071525574,0.7250000238418579,p10,0.4925000071525574,0.4925000071525574,0.7250000238418579,,0.4925000071525574,0.95,0.9
bul_Cyrl-lim_Latn,bul_Cyrl,lim_Latn,286039,1,0.45015949010849,0.0,0.0,0.4000000059604645,p10,0.0,0.05,0.4000000059604645,,0.05,0.95,0.8250000011175871
bul_Cyrl-nds_Latn,bul_Cyrl,nds_Latn,199904,1,0.6334002017974854,0.2800000011920929,0.3549999892711639,0.6600000262260437,p10,0.3549999892711639,0.3549999892711639,0.6600000262260437,,0.3549999892711639,0.95,0.9
bul_Cyrl-pus_Arab,bul_Cyrl,pus_Arab,112985,1,0.6043652296066284,0.2800000011920929,0.3499999940395355,0.6150000095367432,p10,0.3499999940395355,0.3499999940395355,0.6150000095367432,,0.3499999940395355,0.95,0.9
bul_Cyrl-srd_Latn,bul_Cyrl,srd_Latn,1474700,1,0.312369167804718,0.0,0.0,0.2000000029802322,p10,0.0,0.05,0.2000000029802322,,0.05,0.95,0.6875000009313226
bul_Cyrl-und_Beng,bul_Cyrl,und_Beng,114159,1,0.4088152647018432,0.1400000005960464,0.1800000071525573,0.3799999952316284,p10,0.1800000071525573,0.1800000071525573,0.3799999952316284,,0.1800000071525573,0.95,0.9
bul_Cyrl-zsm_Latn,bul_Cyrl,zsm_Latn,3110559,1,0.6825904846191406,0.2000000029802322,0.3000000119209289,0.75,p10,0.3000000119209289,0.3000000119209289,0.75,,0.3000000119209289,0.95,0.9
cat_Latn-est_Latn,cat_Latn,est_Latn,801565,1,0.7369257211685181,0.1329642385244369,0.2272406071424484,0.879974365234375,p10,0.2272406071424484,0.2272406071424484,0.879974365234375,,0.2272406071424484,0.95,0.9
cat_Latn-hin_Deva,cat_Latn,hin_Deva,2410683,1,0.6294723153114319,0.050000000745058,0.1500000059604644,0.699999988079071,p10,0.1500000059604644,0.1500000059604644,0.699999988079071,,0.1500000059604644,0.95,0.9
cat_Latn-khm_Khmr,cat_Latn,khm_Khmr,264812,1,0.6382701396942139,0.0,0.2000000029802322,0.699999988079071,p10,0.2000000029802322,0.2000000029802322,0.699999988079071,,0.2000000029802322,0.95,0.9
cat_Latn-mar_Deva,cat_Latn,mar_Deva,547846,1,0.4477836489677429,0.0,0.0,0.3499999940395355,p10,0.0,0.05,0.3499999940395355,,0.05,0.95,0.7500000022351739
cat_Latn-oci_Latn,cat_Latn,oci_Latn,361365,1,0.6500111818313599,0.0046922354958951,0.0129918362945318,0.957912266254425,p10,0.0129918362945318,0.05,0.957912266254425,,0.05,0.95,0.8527233882180769
cat_Latn-som_Latn,cat_Latn,som_Latn,123956,1,0.5258110761642456,0.0010793060064315,0.0028767469339072,0.5984463095664978,p10,0.0028767469339072,0.05,0.5984463095664978,,0.05,0.95,0.7416904254669083
cat_Latn-tur_Latn,cat_Latn,tur_Latn,3934516,1,0.5074530839920044,0.0,0.0,0.449999988079071,p10,0.0,0.05,0.449999988079071,,0.05,0.95,0.8500000019868214
