direction_key,winner_model,winner_avg_score,num_sentences,rate_per_hour,est_hours
nno_Latn-sin_Sinh,shaomutan_remedy-9b-22,0.911952498,59655,200000,0.3
nno_Latn-slk_Latn,qwen3-4b-instruct-2507,0.93896,613822,28000,21.9
nno_Latn-slv_Latn,qwen3-4b-instruct-2507,0.931075,445943,28000,15.9
nno_Latn-spa_Latn,shaomutan_remedy-9b-22,0.943241359,380173,200000,1.9
nno_Latn-sqi_Latn,metricx24,unknown,73508,1200000,0.1
nno_Latn-srp_Cyrl,qwen3-4b-instruct-2507,0.945137,146793,28000,5.2
nno_Latn-srp_Latn,metricx24,unknown,168864,1200000,0.1
nno_Latn-swe_Latn,qwen3-4b-instruct-2507,0.940926,1179762,28000,42.1
nno_Latn-tam_Taml,qwen3-4b-instruct-2507,0.929681,145330,28000,5.2
nno_Latn-tel_Telu,qwen3-4b-instruct-2507,0.932245,61006,28000,2.2
nno_Latn-tgk_Cyrl,shaomutan_remedy-9b-22,0.84540722,86421,200000,0.4
nno_Latn-tgl_Latn,shaomutan_remedy-9b-22,0.925996306,149047,200000,0.7
nno_Latn-tha_Thai,shaomutan_remedy-9b-22,0.943656885,344933,200000,1.7
nno_Latn-tur_Latn,shaomutan_remedy-9b-22,0.931668698,855976,200000,4.3
nno_Latn-ukr_Cyrl,qwen3-4b-instruct-2507,0.942424,496852,28000,17.7
nno_Latn-urd_Arab,shaomutan_remedy-9b-22,0.896461992,68208,200000,0.3
nno_Latn-uzn_Latn,qwen3-4b-instruct-2507,0.841658,42188,28000,1.5
nno_Latn-vie_Latn,shaomutan_remedy-9b-22,0.93802104,494406,200000,2.5
nno_Latn-wln_Latn,metricx24,unknown,65506,1200000,0.1
nno_Latn-xho_Latn,shaomutan_remedy-9b-22,0.767325574,113078,200000,0.6
nno_Latn-zho_Hans,qwen3-4b-instruct-2507,0.959652,356523,28000,12.7
nno_Latn-zho_Hant,qwen3-4b-instruct-2507,0.961244,232499,28000,8.3
nob_Latn-als_Latn,metricx24,0.847483,3671841,1200000,3.1
nob_Latn-ces_Latn,qwen3-4b-instruct-2507,0.958099,120573,28000,4.3
nob_Latn-cmn_Hani,metricx24,unknown,8037907,1200000,6.7
nob_Latn-deu_Latn,qwen3-4b-instruct-2507,0.9599,1500343,28000,53.6
nob_Latn-ekk_Latn,metricx24,unknown,393050,1200000,0.3
nob_Latn-ell_Grek,qwen3-4b-instruct-2507,0.95331,1276146,28000,45.6
nob_Latn-eng_Latn,metricx24,0.85912,2492994,1200000,2.1
nob_Latn-epo_Latn,shaomutan_remedy-9b-22,0.912247809,63604,200000,0.3
nob_Latn-est_Latn,shaomutan_remedy-9b-22,0.910926695,178465,200000,0.9
nob_Latn-eus_Latn,shaomutan_remedy-9b-22,0.908396291,131842,200000,0.7
nob_Latn-fas_Arab,metricx24,unknown,953669,1200000,0.8
nob_Latn-fil_Latn,metricx24,unknown,701247,1200000,0.6
nob_Latn-fin_Latn,qwen3-4b-instruct-2507,0.92439,1362542,28000,48.7
nob_Latn-fra_Latn,qwen3-4b-instruct-2507,0.963216,1530298,28000,54.7
nob_Latn-heb_Hebr,qwen3-4b-instruct-2507,0.953255,1084156,28000,38.7
nob_Latn-hin_Deva,shaomutan_remedy-9b-22,0.924889726,81774,200000,0.4
nob_Latn-hrv_Latn,qwen3-4b-instruct-2507,0.93786,1353776,28000,48.3
nob_Latn-hun_Latn,qwen3-4b-instruct-2507,0.947043,1225968,28000,43.8
nob_Latn-ind_Latn,qwen3-4b-instruct-2507,0.946645,1067950,28000,38.1
nob_Latn-isl_Latn,shaomutan_remedy-9b-22,0.897100099,164622,200000,0.8
nob_Latn-ita_Latn,qwen3-4b-instruct-2507,0.968417,1308212,28000,46.7
nob_Latn-jpn_Jpan,qwen3-4b-instruct-2507,0.964729,215895,28000,7.7
nob_Latn-kor_Hang,qwen3-4b-instruct-2507,0.946267,629231,28000,22.5
nob_Latn-lit_Latn,qwen3-4b-instruct-2507,0.917939,180006,28000,6.4
nob_Latn-lvs_Latn,shaomutan_remedy-9b-22,0.931286088,97028,200000,0.5
nob_Latn-lzh_Hani,metricx24,unknown,97320,1200000,0.1
nob_Latn-mkd_Cyrl,qwen3-4b-instruct-2507,0.955809,180434,28000,6.4
nob_Latn-msa_Latn,metricx24,unknown,121905,1200000,0.1
nob_Latn-nds_Latn,metricx24,unknown,102939,1200000,0.1
nob_Latn-nld_Latn,metricx24,0.909417,10758671,1200000,9.0
nob_Latn-nno_Latn,shaomutan_remedy-9b-22,0.927683677,386785,200000,1.9
nob_Latn-nob_Latn,metricx24,unknown,1136976,1200000,0.9
nob_Latn-nor_Latn,metricx24,unknown,347182,1200000,0.3
nob_Latn-pbt_Arab,shaomutan_remedy-9b-22,0.802480924,44755,200000,0.2
nob_Latn-pol_Latn,metricx24,0.812363,32704097,1200000,27.3
nob_Latn-por_Latn,metricx24,0.867733,39551116,1200000,33.0
nob_Latn-ron_Latn,metricx24,0.851395,33191054,1200000,27.7
nob_Latn-rus_Cyrl,metricx24,0.883164,24378762,1200000,20.3
nob_Latn-sin_Sinh,shaomutan_remedy-9b-22,0.917336069,1049411,200000,5.2
nob_Latn-slk_Latn,metricx24,0.804488,17928549,1200000,14.9
nob_Latn-slv_Latn,metricx24,0.870988,18072414,1200000,15.1
nob_Latn-som_Latn,shaomutan_remedy-9b-22,0.774453772,81504,200000,0.4
nob_Latn-spa_Latn,qwen3-4b-instruct-2507,0.944699,1565255,28000,55.9
nob_Latn-sqi_Latn,metricx24,unknown,388488,1200000,0.3
nob_Latn-srd_Latn,qwen3-4b-instruct-2507,0.847521,73151,28000,2.6
nob_Latn-srp_Cyrl,metricx24,0.896292,5760294,1200000,4.8
nob_Latn-srp_Latn,metricx24,unknown,13643910,1200000,11.4
nob_Latn-sun_Latn,qwen3-4b-instruct-2507,0.854002,85231,28000,3.0
nob_Latn-swa_Latn,metricx24,unknown,217602,1200000,0.2
nob_Latn-swe_Latn,metricx24,0.864667,52860972,1200000,44.1
nob_Latn-swh_Latn,shaomutan_remedy-9b-22,0.917645318,519408,200000,2.6
nob_Latn-tam_Taml,qwen3-4b-instruct-2507,0.942016,1608549,28000,57.4
nob_Latn-tel_Telu,qwen3-4b-instruct-2507,0.94556,906491,28000,32.4
nob_Latn-tgk_Cyrl,qwen3-4b-instruct-2507,0.861394,112892,28000,4.0
nob_Latn-tgl_Latn,shaomutan_remedy-9b-22,0.935423317,232710,200000,1.2
nob_Latn-tha_Thai,metricx24,0.832258,10432238,1200000,8.7
nob_Latn-tur_Latn,metricx24,0.763459,25449552,1200000,21.2
nob_Latn-ukr_Cyrl,metricx24,0.847839,10431505,1200000,8.7
nob_Latn-urd_Arab,shaomutan_remedy-9b-22,0.90714801,926126,200000,4.6
nob_Latn-uzn_Latn,qwen3-4b-instruct-2507,0.862568,251027,28000,9.0
nob_Latn-vie_Latn,metricx24,0.865208,17397587,1200000,14.5
nob_Latn-wln_Latn,metricx24,unknown,42567,1200000,0.0
nob_Latn-xho_Latn,shaomutan_remedy-9b-22,0.783783473,231291,200000,1.2
nob_Latn-yue_Hani,metricx24,unknown,263922,1200000,0.2
nob_Latn-zho_Hans,metricx24,0.865218,2623496,1200000,2.2
nob_Latn-zho_Hant,metricx24,0.8524,3146250,1200000,2.6
nor_Latn-abk_Cyrl,qwen3-4b-instruct-2507,unknown,46944,28000,1.7
nor_Latn-als_Latn,metricx24,unknown,817746,1200000,0.7
nor_Latn-bak_Cyrl,qwen3-4b-instruct-2507,unknown,63250,28000,2.3
nor_Latn-ces_Latn,metricx24,unknown,126753,1200000,0.1
nor_Latn-cmn_Hani,qwen3-4b-instruct-2507,unknown,2096284,28000,74.9
nor_Latn-eng_Latn,metricx24,unknown,210229,1200000,0.2
nor_Latn-epo_Latn,metricx24,unknown,40112,1200000,0.0
nor_Latn-eus_Latn,metricx24,unknown,123889,1200000,0.1
nor_Latn-fil_Latn,qwen3-4b-instruct-2507,unknown,246625,28000,8.8
nor_Latn-fur_Latn,qwen3-4b-instruct-2507,unknown,152573,28000,5.4
nor_Latn-hbs_Latn,qwen3-4b-instruct-2507,unknown,96122,28000,3.4
nor_Latn-hrv_Latn,qwen3-4b-instruct-2507,unknown,199589,28000,7.1
nor_Latn-kab_Latn,qwen3-4b-instruct-2507,unknown,36446,28000,1.3
nor_Latn-lzh_Hani,qwen3-4b-instruct-2507,unknown,215446,28000,7.7
nor_Latn-mhr_Cyrl,qwen3-4b-instruct-2507,unknown,62202,28000,2.2
nor_Latn-nno_Latn,metricx24,unknown,66081,1200000,0.1
nor_Latn-oci_Latn,qwen3-4b-instruct-2507,unknown,114032,28000,4.1
nor_Latn-pan_Guru,metricx24,unknown,58184,1200000,0.0
nor_Latn-pol_Latn,metricx24,unknown,14883565,1200000,12.4
nor_Latn-por_Latn,metricx24,unknown,17042936,1200000,14.2
nor_Latn-pus_Arab,qwen3-4b-instruct-2507,unknown,67980,28000,2.4
nor_Latn-ron_Latn,metricx24,unknown,12879457,1200000,10.7
nor_Latn-rus_Cyrl,metricx24,unknown,13072876,1200000,10.9
nor_Latn-sin_Sinh,metricx24,unknown,755512,1200000,0.6
nor_Latn-slk_Latn,metricx24,unknown,5709414,1200000,4.8
nor_Latn-slv_Latn,metricx24,unknown,5791070,1200000,4.8
nor_Latn-snd_Arab,metricx24,unknown,62783,1200000,0.1
nor_Latn-som_Latn,metricx24,unknown,137429,1200000,0.1
nor_Latn-sqi_Latn,qwen3-4b-instruct-2507,unknown,935238,28000,33.4
nor_Latn-srd_Latn,qwen3-4b-instruct-2507,unknown,199318,28000,7.1
nor_Latn-srp_Cyrl,metricx24,unknown,1541957,1200000,1.3
nor_Latn-srp_Latn,qwen3-4b-instruct-2507,unknown,5425472,28000,193.8
nor_Latn-sun_Latn,metricx24,unknown,168257,1200000,0.1
nor_Latn-swa_Latn,qwen3-4b-instruct-2507,unknown,564521,28000,20.2
nor_Latn-swe_Latn,metricx24,unknown,17295205,1200000,14.4
nor_Latn-swh_Latn,metricx24,unknown,105692,1200000,0.1
nor_Latn-tam_Taml,metricx24,unknown,805711,1200000,0.7
nor_Latn-tel_Telu,metricx24,unknown,519799,1200000,0.4
nor_Latn-tgk_Cyrl,metricx24,unknown,80158,1200000,0.1
nor_Latn-tgl_Latn,qwen3-4b-instruct-2507,unknown,1226953,28000,43.8
nor_Latn-tha_Thai,metricx24,unknown,5214375,1200000,4.3
nor_Latn-tur_Latn,metricx24,unknown,11534843,1200000,9.6
nor_Latn-ukr_Cyrl,metricx24,unknown,4123450,1200000,3.4
nor_Latn-urd_Arab,metricx24,unknown,717558,1200000,0.6
nor_Latn-vie_Latn,metricx24,unknown,6849239,1200000,5.7
nor_Latn-xho_Latn,metricx24,unknown,208979,1200000,0.2
nor_Latn-yor_Latn,metricx24,unknown,77000,1200000,0.1
nor_Latn-yue_Hani,qwen3-4b-instruct-2507,unknown,379681,28000,13.6
nor_Latn-zho_Hans,metricx24,unknown,2564251,1200000,2.1
nor_Latn-zho_Hant,metricx24,unknown,2411959,1200000,2.0
npi_Deva-als_Latn,qwen3-4b-instruct-2507,0.90562,129034,28000,4.6
npi_Deva-cmn_Hani,metricx24,unknown,145161,1200000,0.1
npi_Deva-fil_Latn,metricx24,unknown,88831,1200000,0.1
npi_Deva-kin_Latn,shaomutan_remedy-9b-22,0.812921335,16847,200000,0.1
npi_Deva-nld_Latn,shaomutan_remedy-9b-22,0.927445381,290628,200000,1.5
npi_Deva-nno_Latn,shaomutan_remedy-9b-22,0.920732596,38007,200000,0.2
npi_Deva-nob_Latn,shaomutan_remedy-9b-22,0.93305016,104322,200000,0.5
npi_Deva-nor_Latn,metricx24,unknown,63304,1200000,0.1
npi_Deva-ory_Orya,qwen3-4b-instruct-2507,0.939164,959742,28000,34.3
npi_Deva-pan_Guru,qwen3-4b-instruct-2507,0.937008,646229,28000,23.1
npi_Deva-pol_Latn,shaomutan_remedy-9b-22,0.930678689,265204,200000,1.3
npi_Deva-por_Latn,qwen3-4b-instruct-2507,0.928616,347061,28000,12.4
npi_Deva-ron_Latn,qwen3-4b-instruct-2507,0.93545,226377,28000,8.1
npi_Deva-rus_Cyrl,shaomutan_remedy-9b-22,0.93813046,447413,200000,2.2
npi_Deva-san_Deva,shaomutan_remedy-9b-22,0.797303223,151578,200000,0.8
npi_Deva-sin_Sinh,shaomutan_remedy-9b-22,0.913197717,756863,200000,3.8
npi_Deva-slk_Latn,qwen3-4b-instruct-2507,0.933639,219191,28000,7.8
npi_Deva-slv_Latn,qwen3-4b-instruct-2507,0.920866,193678,28000,6.9
npi_Deva-snd_Arab,qwen3-4b-instruct-2507,0.89217,474513,28000,16.9
npi_Deva-sqi_Latn,metricx24,unknown,46227,1200000,0.0
npi_Deva-srp_Cyrl,qwen3-4b-instruct-2507,0.949627,142946,28000,5.1
npi_Deva-sun_Latn,qwen3-4b-instruct-2507,0.834918,50088,28000,1.8
npi_Deva-swe_Latn,shaomutan_remedy-9b-22,0.941587709,223635,200000,1.1
npi_Deva-swh_Latn,shaomutan_remedy-9b-22,0.905999951,68760,200000,0.3
npi_Deva-tam_Taml,qwen3-4b-instruct-2507,0.950513,1286758,28000,46.0
npi_Deva-tel_Telu,qwen3-4b-instruct-2507,0.939457,1857988,28000,66.4
npi_Deva-tha_Thai,qwen3-4b-instruct-2507,0.93221,282971,28000,10.1
npi_Deva-tur_Latn,shaomutan_remedy-9b-22,0.931022307,4360771,200000,21.8
npi_Deva-ukr_Cyrl,qwen3-4b-instruct-2507,0.931638,219904,28000,7.9
npi_Deva-urd_Arab,shaomutan_remedy-9b-22,0.913859581,1276119,200000,6.4
npi_Deva-vie_Latn,qwen3-4b-instruct-2507,0.923091,259758,28000,9.3
npi_Deva-xho_Latn,shaomutan_remedy-9b-22,0.780482002,88428,200000,0.4
npi_Deva-zho_Hans,qwen3-4b-instruct-2507,0.952439,85387,28000,3.0
nso_Latn-nso_Latn,metricx24,unknown,30167,1200000,0.0
nso_Latn-nya_Latn,metricx24,0.631555295,168872,1200000,0.1
nso_Latn-pol_Latn,shaomutan_remedy-9b-22,0.852722024,76168,200000,0.4
nso_Latn-por_Latn,shaomutan_remedy-9b-22,0.818896348,138264,200000,0.7
nso_Latn-ron_Latn,shaomutan_remedy-9b-22,0.864695179,30725,200000,0.2
nso_Latn-run_Latn,metricx24,0.619911615,114542,1200000,0.1
nso_Latn-rus_Cyrl,shaomutan_remedy-9b-22,0.868211221,40155,200000,0.2
nso_Latn-sna_Latn,shaomutan_remedy-9b-22,0.715458174,144966,200000,0.7
nso_Latn-som_Latn,shaomutan_remedy-9b-22,0.699522248,141527,200000,0.7
nso_Latn-sot_Latn,shaomutan_remedy-9b-22,0.839231178,215626,200000,1.1
nso_Latn-swa_Latn,metricx24,unknown,161809,1200000,0.1
nso_Latn-swe_Latn,shaomutan_remedy-9b-22,0.856581587,34332,200000,0.2
nso_Latn-swh_Latn,shaomutan_remedy-9b-22,0.80568006,123131,200000,0.6
nso_Latn-tsn_Latn,shaomutan_remedy-9b-22,0.803337224,239091,200000,1.2
nso_Latn-tso_Latn,shaomutan_remedy-9b-22,0.686613157,205336,200000,1.0
nso_Latn-tur_Latn,shaomutan_remedy-9b-22,0.846155498,41346,200000,0.2
nso_Latn-twi_Latn,shaomutan_remedy-9b-22,0.508818824,106918,200000,0.5
nso_Latn-xho_Latn,shaomutan_remedy-9b-22,0.757650581,246781,200000,1.2
nso_Latn-yor_Latn,shaomutan_remedy-9b-22,0.606932503,165542,200000,0.8
nso_Latn-zul_Latn,shaomutan_remedy-9b-22,0.769971154,280155,200000,1.4
nya_Latn-nya_Latn,qwen3-4b-instruct-2507,unknown,78128,28000,2.8
nya_Latn-pol_Latn,shaomutan_remedy-9b-22,0.87207595,274493,200000,1.4
nya_Latn-por_Latn,shaomutan_remedy-9b-22,0.846498203,529916,200000,2.6
nya_Latn-ron_Latn,shaomutan_remedy-9b-22,0.882908203,174835,200000,0.9
nya_Latn-run_Latn,metricx24,0.659410222,269581,1200000,0.2
nya_Latn-rus_Cyrl,shaomutan_remedy-9b-22,0.893107069,464137,200000,2.3
nya_Latn-sin_Sinh,shaomutan_remedy-9b-22,0.826974372,79097,200000,0.4
nya_Latn-slk_Latn,shaomutan_remedy-9b-22,0.880491249,125141,200000,0.6
nya_Latn-slv_Latn,shaomutan_remedy-9b-22,0.864622318,99583,200000,0.5
nya_Latn-sna_Latn,shaomutan_remedy-9b-22,0.783699913,924270,200000,4.6
nya_Latn-som_Latn,shaomutan_remedy-9b-22,0.693372127,564848,200000,2.8
nya_Latn-sot_Latn,shaomutan_remedy-9b-22,0.717545507,836821,200000,4.2
nya_Latn-srp_Cyrl,shaomutan_remedy-9b-22,0.889614739,75119,200000,0.4
nya_Latn-sun_Latn,metricx24,0.767862268,58633,1200000,0.0
nya_Latn-swa_Latn,qwen3-4b-instruct-2507,unknown,376728,28000,13.5
nya_Latn-swc_Latn,qwen3-4b-instruct-2507,unknown,179582,28000,6.4
nya_Latn-swe_Latn,shaomutan_remedy-9b-22,0.873194842,174693,200000,0.9
nya_Latn-swh_Latn,shaomutan_remedy-9b-22,0.833418826,546669,200000,2.7
nya_Latn-tam_Taml,shaomutan_remedy-9b-22,0.838834544,74176,200000,0.4
nya_Latn-tel_Telu,shaomutan_remedy-9b-22,0.815142063,74457,200000,0.4
nya_Latn-tgl_Latn,metricx24,0.825601161,128175,1200000,0.1
nya_Latn-tha_Thai,shaomutan_remedy-9b-22,0.867593039,136718,200000,0.7
nya_Latn-tir_Ethi,shaomutan_remedy-9b-22,0.702013503,166754,200000,0.8
nya_Latn-tsn_Latn,metricx24,0.671664759,259427,1200000,0.2
nya_Latn-tso_Latn,metricx24,0.588559876,274438,1200000,0.2
nya_Latn-tum_Latn,m-prometheus-7b,0.697839721,201472,27000,7.5
nya_Latn-tur_Latn,shaomutan_remedy-9b-22,0.862713032,246448,200000,1.2
nya_Latn-twi_Latn,shaomutan_remedy-9b-22,0.518076582,234450,200000,1.2
nya_Latn-ukr_Cyrl,shaomutan_remedy-9b-22,0.890394509,149749,200000,0.7
nya_Latn-urd_Arab,shaomutan_remedy-9b-22,0.788141499,89595,200000,0.4
nya_Latn-vie_Latn,shaomutan_remedy-9b-22,0.861085558,175917,200000,0.9
nya_Latn-xho_Latn,shaomutan_remedy-9b-22,0.753334821,752711,200000,3.8
nya_Latn-yor_Latn,shaomutan_remedy-9b-22,0.595300291,590960,200000,3.0
nya_Latn-zho_Hans,qwen3-4b-instruct-2507,0.850338,128045,28000,4.6
nya_Latn-zho_Hant,shaomutan_remedy-9b-22,0.859646615,108486,200000,0.5
nya_Latn-zul_Latn,shaomutan_remedy-9b-22,0.769275386,1082787,200000,5.4
oci_Latn-eng_Latn,qwen3-4b-instruct-2507,0.97989,88646,28000,3.2
oci_Latn-fra_Latn,qwen3-4b-instruct-2507,0.964191,185780,28000,6.6
oci_Latn-hun_Latn,shaomutan_remedy-9b-22,0.927227569,57991,200000,0.3
oci_Latn-ita_Latn,qwen3-4b-instruct-2507,0.956197,154024,28000,5.5
oci_Latn-nld_Latn,shaomutan_remedy-9b-22,0.925489114,116718,200000,0.6
oci_Latn-oci_Latn,qwen3-4b-instruct-2507,unknown,47545,28000,1.7
oci_Latn-pan_Guru,qwen3-4b-instruct-2507,0.925784,44960,28000,1.6
oci_Latn-pol_Latn,qwen3-4b-instruct-2507,0.937456,387784,28000,13.8
oci_Latn-por_Latn,metricx24,0.838108,39200364,1200000,32.7
oci_Latn-ron_Latn,qwen3-4b-instruct-2507,0.942733,523418,28000,18.7
oci_Latn-rus_Cyrl,shaomutan_remedy-9b-22,0.939980355,528783,200000,2.6
oci_Latn-sin_Sinh,shaomutan_remedy-9b-22,0.920917656,128500,200000,0.6
oci_Latn-slk_Latn,qwen3-4b-instruct-2507,0.935724,260414,28000,9.3
oci_Latn-slv_Latn,qwen3-4b-instruct-2507,0.92219,183451,28000,6.6
oci_Latn-spa_Latn,qwen3-4b-instruct-2507,0.932643,175495,28000,6.3
oci_Latn-sqi_Latn,qwen3-4b-instruct-2507,unknown,135747,28000,4.8
oci_Latn-srp_Cyrl,qwen3-4b-instruct-2507,0.932822,209170,28000,7.5
oci_Latn-swa_Latn,qwen3-4b-instruct-2507,unknown,94521,28000,3.4
oci_Latn-swe_Latn,shaomutan_remedy-9b-22,0.939678091,347155,200000,1.7
oci_Latn-tam_Taml,shaomutan_remedy-9b-22,0.93052185,153717,200000,0.8
oci_Latn-tgl_Latn,shaomutan_remedy-9b-22,0.944969139,111887,200000,0.6
oci_Latn-tha_Thai,shaomutan_remedy-9b-22,0.935800038,104341,200000,0.5
oci_Latn-tur_Latn,shaomutan_remedy-9b-22,0.932914676,328749,200000,1.6
oci_Latn-ukr_Cyrl,qwen3-4b-instruct-2507,0.945062,303571,28000,10.8
oci_Latn-urd_Arab,shaomutan_remedy-9b-22,0.911694649,116322,200000,0.6
oci_Latn-xho_Latn,shaomutan_remedy-9b-22,0.807157239,91371,200000,0.5
oci_Latn-zho_Hans,qwen3-4b-instruct-2507,0.954092,262529,28000,9.4
orm_Latn-pol_Latn,metricx24,unknown,151929,1200000,0.1
orm_Latn-por_Latn,metricx24,unknown,336085,1200000,0.3
orm_Latn-rus_Cyrl,metricx24,unknown,248525,1200000,0.2
orm_Latn-tur_Latn,metricx24,unknown,125789,1200000,0.1
orv_Cyrl-eng_Latn,metricx24,unknown,249863,1200000,0.2
orv_Cyrl-rus_Cyrl,metricx24,unknown,94372,1200000,0.1
ory_Orya-pan_Guru,qwen3-4b-instruct-2507,0.937969,628668,28000,22.5
ory_Orya-por_Latn,qwen3-4b-instruct-2507,0.930538,120122,28000,4.3
ory_Orya-rus_Cyrl,qwen3-4b-instruct-2507,0.930986,106740,28000,3.8
ory_Orya-san_Deva,shaomutan_remedy-9b-22,0.789742015,185395,200000,0.9
ory_Orya-sin_Sinh,shaomutan_remedy-9b-22,0.901097527,802971,200000,4.0
ory_Orya-snd_Arab,qwen3-4b-instruct-2507,0.876979,345961,28000,12.4
ory_Orya-tam_Taml,qwen3-4b-instruct-2507,0.934734,1932109,28000,69.0
ory_Orya-tel_Telu,metricx24,0.742925,2744759,1200000,2.3
ory_Orya-urd_Arab,qwen3-4b-instruct-2507,0.892021,1291213,28000,46.1
ory_Orya-wln_Latn,qwen3-4b-instruct-2507,unknown,15509,28000,0.6
pag_Latn-pag_Latn,qwen3-4b-instruct-2507,unknown,22375,28000,0.8
pag_Latn-por_Latn,shaomutan_remedy-9b-22,0.863208487,71666,200000,0.4
pag_Latn-rus_Cyrl,shaomutan_remedy-9b-22,0.866587665,55868,200000,0.3
pan_Guru-als_Latn,qwen3-4b-instruct-2507,0.921812,40786,28000,1.5
pan_Guru-pol_Latn,qwen3-4b-instruct-2507,0.936541,366131,28000,13.1
pan_Guru-por_Latn,qwen3-4b-instruct-2507,0.941284,578776,28000,20.7
pan_Guru-pus_Arab,metricx24,unknown,37914,1200000,0.0
pan_Guru-ron_Latn,qwen3-4b-instruct-2507,0.953146,249124,28000,8.9
pan_Guru-rus_Cyrl,shaomutan_remedy-9b-22,0.941218126,601501,200000,3.0
pan_Guru-san_Deva,qwen3-4b-instruct-2507,0.779144,148263,28000,5.3
pan_Guru-sin_Sinh,shaomutan_remedy-9b-22,0.904932983,702292,200000,3.5
pan_Guru-slk_Latn,qwen3-4b-instruct-2507,0.95217,200003,28000,7.1
pan_Guru-slv_Latn,qwen3-4b-instruct-2507,0.937825,157717,28000,5.6
pan_Guru-snd_Arab,qwen3-4b-instruct-2507,0.909612,504441,28000,18.0
pan_Guru-sqi_Latn,metricx24,unknown,88705,1200000,0.1
pan_Guru-srp_Cyrl,qwen3-4b-instruct-2507,0.969452,115183,28000,4.1
pan_Guru-swa_Latn,metricx24,unknown,69496,1200000,0.1
pan_Guru-swe_Latn,qwen3-4b-instruct-2507,0.942822,274304,28000,9.8
pan_Guru-tam_Taml,qwen3-4b-instruct-2507,0.953464,1325512,28000,47.3
pan_Guru-tel_Telu,qwen3-4b-instruct-2507,0.943967,1678358,28000,59.9
pan_Guru-tgk_Cyrl,qwen3-4b-instruct-2507,0.883405,82079,28000,2.9
pan_Guru-tgl_Latn,qwen3-4b-instruct-2507,0.92447,139781,28000,5.0
pan_Guru-tha_Thai,qwen3-4b-instruct-2507,0.932698,192176,28000,6.9
pan_Guru-tur_Latn,shaomutan_remedy-9b-22,0.944332821,336145,200000,1.7
pan_Guru-ukr_Cyrl,qwen3-4b-instruct-2507,0.94887,256997,28000,9.2
pan_Guru-urd_Arab,shaomutan_remedy-9b-22,0.921321399,1381403,200000,6.9
pan_Guru-vie_Latn,qwen3-4b-instruct-2507,0.910856,211592,28000,7.6
pan_Guru-wln_Latn,metricx24,unknown,40117,1200000,0.0
pan_Guru-xho_Latn,shaomutan_remedy-9b-22,0.798519092,74224,200000,0.4
pan_Guru-zho_Hans,qwen3-4b-instruct-2507,0.965117,199306,28000,7.1
pan_Guru-zho_Hant,qwen3-4b-instruct-2507,0.959517,175621,28000,6.3
pap_Latn-eng_Latn,qwen3-4b-instruct-2507,0.96547,62322,28000,2.2
pap_Latn-fin_Latn,shaomutan_remedy-9b-22,0.919564259,89712,200000,0.4
pap_Latn-fra_Latn,qwen3-4b-instruct-2507,0.939781,398244,28000,14.2
pap_Latn-heb_Hebr,shaomutan_remedy-9b-22,0.932145988,61965,200000,0.3
pap_Latn-hrv_Latn,shaomutan_remedy-9b-22,0.914993307,54383,200000,0.3
pap_Latn-hun_Latn,shaomutan_remedy-9b-22,0.921571003,107919,200000,0.5
pap_Latn-ind_Latn,shaomutan_remedy-9b-22,0.928225381,109673,200000,0.5
pap_Latn-ita_Latn,shaomutan_remedy-9b-22,0.947077031,269848,200000,1.3
pap_Latn-jpn_Jpan,shaomutan_remedy-9b-22,0.933884324,109021,200000,0.5
pap_Latn-lit_Latn,shaomutan_remedy-9b-22,0.933025062,60754,200000,0.3
pap_Latn-nld_Latn,shaomutan_remedy-9b-22,0.939095656,245582,200000,1.2
pap_Latn-pap_Latn,qwen3-4b-instruct-2507,unknown,75906,28000,2.7
pap_Latn-pol_Latn,shaomutan_remedy-9b-22,0.936985696,243773,200000,1.2
pap_Latn-por_Latn,qwen3-4b-instruct-2507,0.92786,755160,28000,27.0
pap_Latn-ron_Latn,qwen3-4b-instruct-2507,0.930403,193239,28000,6.9
pap_Latn-rus_Cyrl,shaomutan_remedy-9b-22,0.942146378,308317,200000,1.5
pap_Latn-slk_Latn,shaomutan_remedy-9b-22,0.936152873,92950,200000,0.5
pap_Latn-slv_Latn,shaomutan_remedy-9b-22,0.921916588,72600,200000,0.4
pap_Latn-spa_Latn,shaomutan_remedy-9b-22,0.938353376,123639,200000,0.6
pap_Latn-srp_Latn,qwen3-4b-instruct-2507,unknown,57371,28000,2.0
pap_Latn-swe_Latn,shaomutan_remedy-9b-22,0.913467423,214029,200000,1.1
pap_Latn-tha_Thai,shaomutan_remedy-9b-22,0.92816372,67297,200000,0.3
pap_Latn-tur_Latn,shaomutan_remedy-9b-22,0.934027725,216742,200000,1.1
pap_Latn-ukr_Cyrl,qwen3-4b-instruct-2507,0.923828,80756,28000,2.9
pap_Latn-vie_Latn,shaomutan_remedy-9b-22,0.918549377,112368,200000,0.6
pap_Latn-zho_Hans,qwen3-4b-instruct-2507,0.940478,116432,28000,4.2
pbt_Arab-als_Latn,qwen3-4b-instruct-2507,0.804196,47096,28000,1.7
pbt_Arab-por_Latn,shaomutan_remedy-9b-22,0.863064731,210437,200000,1.1
pbt_Arab-ron_Latn,shaomutan_remedy-9b-22,0.909226912,111897,200000,0.6
pbt_Arab-rus_Cyrl,shaomutan_remedy-9b-22,0.906243962,217806,200000,1.1
